Trial_ID,Run_ID,Lexical_Combo_ID,Condition_Code,Structure,Grammaticality,Sentence_String,Is_Filler,Expected_Verb,Verb_Form,Verb_Lemma,Verb_Type,Subject_Lemma,Subject_Gender,Subject_Number,PP1_Lemma,PP1_Gender,PP1_Number,PP1_Preposition,PP2_Lemma,PP2_Gender,PP2_Number,PP2_Preposition,Delayed_Repetition,Delay_ms,Go_Beep,Audio_Normalization_Note
T195,5,R5_C07,R5_violation_SSP1PP2P_medium,medium,violation,"Dans les auditoriums, l'éditeur devant les établissements sont serein.",False,est,sont,être,copula,éditeur,m,singular,auditorium,m,plural,dans,établissement,m,plural,devant,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T196,5,R5_C01,R5_grammatical_SSP1SP2P_short,short,grammatical,"Dans l'impasse, près des abris, l'époux prend un bus.",False,prend,prend,prendre,lexical_3,époux,m,singular,impasse,f,singular,dans,abri,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T197,5,R5_C06,R5_grammatical_SSP1PP2P_medium,medium,grammatical,"Dans les aéroports, l'usager près des agences choisit un trajet.",False,choisit,choisit,choisir,lexical_2,usager,m,singular,aéroport,m,plural,dans,agence,f,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T198,5,R5_C09,R5_grammatical_SPP1PP2S_long,long,grammatical,Les usagères dans les agences près de l'avenue sont sereines.,False,sont,sont,être,copula,usagère,f,plural,agence,f,plural,dans,avenue,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T199,5,R5_C08,R5_violation_SSP1PP2S_short,short,violation,"Dans les auditoriums, près de l'entrée, l'autrice sont attentive.",False,est,sont,être,copula,autrice,f,singular,auditorium,m,plural,dans,entrée,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T200,5,R5_C14,R5_violation_SPP1SP2S_medium,medium,violation,"Dans l'aéroport, les usagères près de l'avenue choisit un trajet.",False,choisissent,choisit,choisir,lexical_2,usagère,f,plural,aéroport,m,singular,dans,avenue,f,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T201,5,R5_C05,R5_grammatical_SSP1PP2S_medium,medium,grammatical,"Dans les écoles, l'autrice devant l'établissement est fiable.",False,est,est,être,copula,autrice,f,singular,école,f,plural,dans,établissement,m,singular,devant,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T202,5,R5_C15,R5_violation_SSP1SP2P_medium,medium,violation,"Devant l'avenue, l'aide près des abris prennent un bus.",False,prend,prennent,prendre,lexical_3,aide,f,singular,avenue,f,singular,devant,abri,m,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T203,5,R5_C05,R5_grammatical_SSP1PP2S_long,long,grammatical,L'autrice dans les écoles devant l'établissement est fiable.,False,est,est,être,copula,autrice,f,singular,école,f,plural,dans,établissement,m,singular,devant,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T204,5,R5_C04,R5_grammatical_SSP1SP2S_long,long,grammatical,L'autrice dans l'institut près de l'établissement finit un article.,False,finit,finit,finir,lexical_2,autrice,f,singular,institut,m,singular,dans,établissement,m,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T205,5,R5_C03,R5_violation_SPP1PP2P_long,long,violation,Les actrices dans les arènes derrière les églises est attentives.,False,sont,est,être,copula,actrice,f,plural,arène,f,plural,dans,église,f,plural,derrière,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T206,5,R5_C09,R5_grammatical_SPP1PP2S_medium,medium,grammatical,"Dans les agences, les usagères près de l'avenue sont sereines.",False,sont,sont,être,copula,usagère,f,plural,agence,f,plural,dans,avenue,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T207,5,R5_C05,R5_grammatical_SSP1PP2S_short,short,grammatical,"Dans les écoles, devant l'établissement, l'autrice est fiable.",False,est,est,être,copula,autrice,f,singular,école,f,plural,dans,établissement,m,singular,devant,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T208,5,R5_C01,R5_grammatical_SSP1SP2P_long,long,grammatical,L'époux dans l'impasse près des abris prend un bus.,False,prend,prend,prendre,lexical_3,époux,m,singular,impasse,f,singular,dans,abri,m,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T209,5,R5_C06,R5_grammatical_SSP1PP2P_long,long,grammatical,L'usager dans les aéroports près des agences choisit un trajet.,False,choisit,choisit,choisir,lexical_2,usager,m,singular,aéroport,m,plural,dans,agence,f,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T210,5,R5_C02,R5_violation_SPP1SP2P_short,short,violation,"Dans l'amphithéâtre, derrière les églises, les auteurs est attentifs.",False,sont,est,être,copula,auteur,m,plural,amphithéâtre,m,singular,dans,église,f,plural,derrière,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T211,5,R5_C03,R5_violation_SPP1PP2P_short,short,violation,"Dans les arènes, derrière les églises, les actrices est attentives.",False,sont,est,être,copula,actrice,f,plural,arène,f,plural,dans,église,f,plural,derrière,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T212,5,R5_C03,R5_violation_SPP1PP2P_medium,medium,violation,"Dans les arènes, les actrices derrière les églises est attentives.",False,sont,est,être,copula,actrice,f,plural,arène,f,plural,dans,église,f,plural,derrière,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T213,5,R5_C09,R5_grammatical_SPP1PP2S_short,short,grammatical,"Dans les agences, près de l'avenue, les usagères sont sereines.",False,sont,sont,être,copula,usagère,f,plural,agence,f,plural,dans,avenue,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T214,5,R5_C11,R5_grammatical_SPP1SP2S_medium,medium,grammatical,"Dans l'établissement, les avocats près de l'office lisent un email.",False,lisent,lisent,lire,lexical_3,avocat,m,plural,établissement,m,singular,dans,office,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T215,5,R5_C02,R5_violation_SPP1SP2P_medium,medium,violation,"Dans l'amphithéâtre, les auteurs derrière les églises est attentifs.",False,sont,est,être,copula,auteur,m,plural,amphithéâtre,m,singular,dans,église,f,plural,derrière,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T216,5,R5_C04,R5_grammatical_SSP1SP2S_medium,medium,grammatical,"Dans l'institut, l'autrice près de l'établissement finit un article.",False,finit,finit,finir,lexical_2,autrice,f,singular,institut,m,singular,dans,établissement,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T217,5,R5_C12,R5_violation_SPP1PP2S_long,long,violation,Les auteurs dans les écoles près de l'entrée lit un article.,False,lisent,lit,lire,lexical_3,auteur,m,plural,école,f,plural,dans,entrée,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T218,5,R5_C10,R5_grammatical_SPP1SP2P_medium,medium,grammatical,"Dans l'amphithéâtre, les animatrices près des observatoires sont sereines.",False,sont,sont,être,copula,animatrice,f,plural,amphithéâtre,m,singular,dans,observatoire,m,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T219,5,R5_C16,R5_grammatical_SPP1PP2P_medium,medium,grammatical,"Dans les universités, les avocats près des agences finissent un dossier.",False,finissent,finissent,finir,lexical_2,avocat,m,plural,université,f,plural,dans,agence,f,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T220,5,R5_C13,R5_violation_SSP1SP2S_medium,medium,violation,"Dans l'usine, l'ouvrier près de l'office sont serein.",False,est,sont,être,copula,ouvrier,m,singular,usine,f,singular,dans,office,m,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T221,5,R5_C04,R5_grammatical_SSP1SP2S_short,short,grammatical,"Dans l'institut, près de l'établissement, l'autrice finit un article.",False,finit,finit,finir,lexical_2,autrice,f,singular,institut,m,singular,dans,établissement,m,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T222,5,R5_C11,R5_grammatical_SPP1SP2S_short,short,grammatical,"Dans l'établissement, près de l'office, les avocats lisent un email.",False,lisent,lisent,lire,lexical_3,avocat,m,plural,établissement,m,singular,dans,office,m,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T223,5,R5_C01,R5_grammatical_SSP1SP2P_medium,medium,grammatical,"Dans l'impasse, l'époux près des abris prend un bus.",False,prend,prend,prendre,lexical_3,époux,m,singular,impasse,f,singular,dans,abri,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T224,5,R5_C15,R5_violation_SSP1SP2P_long,long,violation,L'aide devant l'avenue près des abris prennent un bus.,False,prend,prennent,prendre,lexical_3,aide,f,singular,avenue,f,singular,devant,abri,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T225,5,R5_C07,R5_violation_SSP1PP2P_short,short,violation,"Dans les auditoriums, devant les établissements, l'éditeur sont serein.",False,est,sont,être,copula,éditeur,m,singular,auditorium,m,plural,dans,établissement,m,plural,devant,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T226,5,R5_C13,R5_violation_SSP1SP2S_long,long,violation,L'ouvrier dans l'usine près de l'office sont serein.,False,est,sont,être,copula,ouvrier,m,singular,usine,f,singular,dans,office,m,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T227,5,R5_C08,R5_violation_SSP1PP2S_medium,medium,violation,"Dans les auditoriums, l'autrice près de l'entrée sont attentive.",False,est,sont,être,copula,autrice,f,singular,auditorium,m,plural,dans,entrée,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T228,5,R5_C02,R5_violation_SPP1SP2P_long,long,violation,Les auteurs dans l'amphithéâtre derrière les églises est attentifs.,False,sont,est,être,copula,auteur,m,plural,amphithéâtre,m,singular,dans,église,f,plural,derrière,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T229,5,R5_C14,R5_violation_SPP1SP2S_short,short,violation,"Dans l'aéroport, près de l'avenue, les usagères choisit un trajet.",False,choisissent,choisit,choisir,lexical_2,usagère,f,plural,aéroport,m,singular,dans,avenue,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T230,5,R5_C12,R5_violation_SPP1PP2S_short,short,violation,"Dans les écoles, près de l'entrée, les auteurs lit un article.",False,lisent,lit,lire,lexical_3,auteur,m,plural,école,f,plural,dans,entrée,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T231,5,R5_C11,R5_grammatical_SPP1SP2S_long,long,grammatical,Les avocats dans l'établissement près de l'office lisent un email.,False,lisent,lisent,lire,lexical_3,avocat,m,plural,établissement,m,singular,dans,office,m,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T232,5,R5_C06,R5_grammatical_SSP1PP2P_short,short,grammatical,"Dans les aéroports, près des agences, l'usager choisit un trajet.",False,choisit,choisit,choisir,lexical_2,usager,m,singular,aéroport,m,plural,dans,agence,f,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T233,5,R5_C16,R5_grammatical_SPP1PP2P_long,long,grammatical,Les avocats dans les universités près des agences finissent un dossier.,False,finissent,finissent,finir,lexical_2,avocat,m,plural,université,f,plural,dans,agence,f,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T234,5,R5_C10,R5_grammatical_SPP1SP2P_long,long,grammatical,Les animatrices dans l'amphithéâtre près des observatoires sont sereines.,False,sont,sont,être,copula,animatrice,f,plural,amphithéâtre,m,singular,dans,observatoire,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T235,5,R5_C13,R5_violation_SSP1SP2S_short,short,violation,"Dans l'usine, près de l'office, l'ouvrier sont serein.",False,est,sont,être,copula,ouvrier,m,singular,usine,f,singular,dans,office,m,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T236,5,R5_C16,R5_grammatical_SPP1PP2P_short,short,grammatical,"Dans les universités, près des agences, les avocats finissent un dossier.",False,finissent,finissent,finir,lexical_2,avocat,m,plural,université,f,plural,dans,agence,f,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T237,5,R5_C15,R5_violation_SSP1SP2P_short,short,violation,"Devant l'avenue, près des abris, l'aide prennent un bus.",False,prend,prennent,prendre,lexical_3,aide,f,singular,avenue,f,singular,devant,abri,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T238,5,R5_C07,R5_violation_SSP1PP2P_long,long,violation,L'éditeur dans les auditoriums devant les établissements sont serein.,False,est,sont,être,copula,éditeur,m,singular,auditorium,m,plural,dans,établissement,m,plural,devant,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T239,5,R5_C14,R5_violation_SPP1SP2S_long,long,violation,Les usagères dans l'aéroport près de l'avenue choisit un trajet.,False,choisissent,choisit,choisir,lexical_2,usagère,f,plural,aéroport,m,singular,dans,avenue,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T240,5,R5_C12,R5_violation_SPP1PP2S_medium,medium,violation,"Dans les écoles, les auteurs près de l'entrée lit un article.",False,lisent,lit,lire,lexical_3,auteur,m,plural,école,f,plural,dans,entrée,f,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T241,6,R6_C11,R6_violation_SSP1SP2P_long,long,violation,L'écrivain dans l'amphithéâtre devant les écoles lisent un article.,False,lit,lisent,lire,lexical_3,écrivain,m,singular,amphithéâtre,m,singular,dans,école,f,plural,devant,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T242,6,R6_C02,R6_violation_SSP1SP2S_long,long,violation,L'aide dans l'office près de l'établissement sont fiable.,False,est,sont,être,copula,aide,f,singular,office,m,singular,dans,établissement,m,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T243,6,R6_C01,R6_violation_SPP1SP2S_long,long,violation,Les auteurs dans l'école près de l'entrée est attentifs.,False,sont,est,être,copula,auteur,m,plural,école,f,singular,dans,entrée,f,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T244,6,R6_C12,R6_grammatical_SPP1SP2S_long,long,grammatical,Les usagères dans l'impasse près de l'abri choisissent un trajet.,False,choisissent,choisissent,choisir,lexical_2,usagère,f,plural,impasse,f,singular,dans,abri,m,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T245,6,R6_C04,R6_violation_SPP1SP2P_medium,medium,violation,"Dans l'université, les auteurs devant les établissements finit un article.",False,finissent,finit,finir,lexical_2,auteur,m,plural,université,f,singular,dans,établissement,m,plural,devant,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T246,6,R6_C13,R6_violation_SSP1PP2P_short,short,violation,"Dans les auditoriums, près des observatoires, l'acteur sont concentré.",False,est,sont,être,copula,acteur,m,singular,auditorium,m,plural,dans,observatoire,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T247,6,R6_C08,R6_violation_SPP1PP2S_long,long,violation,Les éditrices dans les immeubles près de l'établissement est concentrées.,False,sont,est,être,copula,éditrice,f,plural,immeuble,m,plural,dans,établissement,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T248,6,R6_C06,R6_grammatical_SSP1PP2P_short,short,grammatical,"Dans les impasses, près des abris, l'aide prend un bus.",False,prend,prend,prendre,lexical_3,aide,f,singular,impasse,f,plural,dans,abri,m,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T249,6,R6_C02,R6_violation_SSP1SP2S_short,short,violation,"Dans l'office, près de l'établissement, l'aide sont fiable.",False,est,sont,être,copula,aide,f,singular,office,m,singular,dans,établissement,m,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T250,6,R6_C12,R6_grammatical_SPP1SP2S_short,short,grammatical,"Dans l'impasse, près de l'abri, les usagères choisissent un trajet.",False,choisissent,choisissent,choisir,lexical_2,usagère,f,plural,impasse,f,singular,dans,abri,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T251,6,R6_C13,R6_violation_SSP1PP2P_long,long,violation,L'acteur dans les auditoriums près des observatoires sont concentré.,False,est,sont,être,copula,acteur,m,singular,auditorium,m,plural,dans,observatoire,m,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T252,6,R6_C07,R6_grammatical_SPP1PP2P_medium,medium,grammatical,"Dans les agences, les usagères près des abris sont calmes.",False,sont,sont,être,copula,usagère,f,plural,agence,f,plural,dans,abri,m,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T253,6,R6_C08,R6_violation_SPP1PP2S_medium,medium,violation,"Dans les immeubles, les éditrices près de l'établissement est concentrées.",False,sont,est,être,copula,éditrice,f,plural,immeuble,m,plural,dans,établissement,m,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T254,6,R6_C09,R6_grammatical_SSP1SP2P_long,long,grammatical,L'aide dans l'office près des agences réussit un projet.,False,réussit,réussit,réussir,lexical_2,aide,f,singular,office,m,singular,dans,agence,f,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T255,6,R6_C07,R6_grammatical_SPP1PP2P_short,short,grammatical,"Dans les agences, près des abris, les usagères sont calmes.",False,sont,sont,être,copula,usagère,f,plural,agence,f,plural,dans,abri,m,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T256,6,R6_C13,R6_violation_SSP1PP2P_medium,medium,violation,"Dans les auditoriums, l'acteur près des observatoires sont concentré.",False,est,sont,être,copula,acteur,m,singular,auditorium,m,plural,dans,observatoire,m,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T257,6,R6_C11,R6_violation_SSP1SP2P_medium,medium,violation,"Dans l'amphithéâtre, l'écrivain devant les écoles lisent un article.",False,lit,lisent,lire,lexical_3,écrivain,m,singular,amphithéâtre,m,singular,dans,école,f,plural,devant,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T258,6,R6_C07,R6_grammatical_SPP1PP2P_long,long,grammatical,Les usagères dans les agences près des abris sont calmes.,False,sont,sont,être,copula,usagère,f,plural,agence,f,plural,dans,abri,m,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T259,6,R6_C12,R6_grammatical_SPP1SP2S_medium,medium,grammatical,"Dans l'impasse, les usagères près de l'abri choisissent un trajet.",False,choisissent,choisissent,choisir,lexical_2,usagère,f,plural,impasse,f,singular,dans,abri,m,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T260,6,R6_C10,R6_grammatical_SPP1SP2P_short,short,grammatical,"Dans l'entrepôt, près des agences, les électriciens sont calmes.",False,sont,sont,être,copula,électricien,m,plural,entrepôt,m,singular,dans,agence,f,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T261,6,R6_C16,R6_violation_SPP1PP2P_long,long,violation,Les usagères dans les aéroports près des agences est sereines.,False,sont,est,être,copula,usagère,f,plural,aéroport,m,plural,dans,agence,f,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T262,6,R6_C04,R6_violation_SPP1SP2P_long,long,violation,Les auteurs dans l'université devant les établissements finit un article.,False,finissent,finit,finir,lexical_2,auteur,m,plural,université,f,singular,dans,établissement,m,plural,devant,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T263,6,R6_C03,R6_violation_SSP1PP2S_long,long,violation,L'ouvrière dans les ateliers près de l'usine finissent un dossier.,False,finit,finissent,finir,lexical_2,ouvrière,f,singular,atelier,m,plural,dans,usine,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T264,6,R6_C14,R6_grammatical_SSP1SP2S_short,short,grammatical,"Devant l'église, près de l'établissement, l'écrivain lit un article.",False,lit,lit,lire,lexical_3,écrivain,m,singular,église,f,singular,devant,établissement,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T265,6,R6_C16,R6_violation_SPP1PP2P_short,short,violation,"Dans les aéroports, près des agences, les usagères est sereines.",False,sont,est,être,copula,usagère,f,plural,aéroport,m,plural,dans,agence,f,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T266,6,R6_C15,R6_grammatical_SSP1PP2S_medium,medium,grammatical,"Dans les impasses, l'artisan près de l'avenue est calme.",False,est,est,être,copula,artisan,m,singular,impasse,f,plural,dans,avenue,f,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T267,6,R6_C10,R6_grammatical_SPP1SP2P_long,long,grammatical,Les électriciens dans l'entrepôt près des agences sont calmes.,False,sont,sont,être,copula,électricien,m,plural,entrepôt,m,singular,dans,agence,f,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T268,6,R6_C09,R6_grammatical_SSP1SP2P_short,short,grammatical,"Dans l'office, près des agences, l'aide réussit un projet.",False,réussit,réussit,réussir,lexical_2,aide,f,singular,office,m,singular,dans,agence,f,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T269,6,R6_C15,R6_grammatical_SSP1PP2S_long,long,grammatical,L'artisan dans les impasses près de l'avenue est calme.,False,est,est,être,copula,artisan,m,singular,impasse,f,plural,dans,avenue,f,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T270,6,R6_C04,R6_violation_SPP1SP2P_short,short,violation,"Dans l'université, devant les établissements, les auteurs finit un article.",False,finissent,finit,finir,lexical_2,auteur,m,plural,université,f,singular,dans,établissement,m,plural,devant,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T271,6,R6_C06,R6_grammatical_SSP1PP2P_medium,medium,grammatical,"Dans les impasses, l'aide près des abris prend un bus.",False,prend,prend,prendre,lexical_3,aide,f,singular,impasse,f,plural,dans,abri,m,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T272,6,R6_C01,R6_violation_SPP1SP2S_medium,medium,violation,"Dans l'école, les auteurs près de l'entrée est attentifs.",False,sont,est,être,copula,auteur,m,plural,école,f,singular,dans,entrée,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T273,6,R6_C14,R6_grammatical_SSP1SP2S_long,long,grammatical,L'écrivain devant l'église près de l'établissement lit un article.,False,lit,lit,lire,lexical_3,écrivain,m,singular,église,f,singular,devant,établissement,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T274,6,R6_C02,R6_violation_SSP1SP2S_medium,medium,violation,"Dans l'office, l'aide près de l'établissement sont fiable.",False,est,sont,être,copula,aide,f,singular,office,m,singular,dans,établissement,m,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T275,6,R6_C16,R6_violation_SPP1PP2P_medium,medium,violation,"Dans les aéroports, les usagères près des agences est sereines.",False,sont,est,être,copula,usagère,f,plural,aéroport,m,plural,dans,agence,f,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T276,6,R6_C15,R6_grammatical_SSP1PP2S_short,short,grammatical,"Dans les impasses, près de l'avenue, l'artisan est calme.",False,est,est,être,copula,artisan,m,singular,impasse,f,plural,dans,avenue,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T277,6,R6_C03,R6_violation_SSP1PP2S_medium,medium,violation,"Dans les ateliers, l'ouvrière près de l'usine finissent un dossier.",False,finit,finissent,finir,lexical_2,ouvrière,f,singular,atelier,m,plural,dans,usine,f,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T278,6,R6_C14,R6_grammatical_SSP1SP2S_medium,medium,grammatical,"Devant l'église, l'écrivain près de l'établissement lit un article.",False,lit,lit,lire,lexical_3,écrivain,m,singular,église,f,singular,devant,établissement,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T279,6,R6_C10,R6_grammatical_SPP1SP2P_medium,medium,grammatical,"Dans l'entrepôt, les électriciens près des agences sont calmes.",False,sont,sont,être,copula,électricien,m,plural,entrepôt,m,singular,dans,agence,f,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T280,6,R6_C05,R6_grammatical_SPP1PP2S_medium,medium,grammatical,"Dans les universités, les orateurs près de l'entrée lisent un article.",False,lisent,lisent,lire,lexical_3,orateur,m,plural,université,f,plural,dans,entrée,f,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T281,6,R6_C03,R6_violation_SSP1PP2S_short,short,violation,"Dans les ateliers, près de l'usine, l'ouvrière finissent un dossier.",False,finit,finissent,finir,lexical_2,ouvrière,f,singular,atelier,m,plural,dans,usine,f,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T282,6,R6_C05,R6_grammatical_SPP1PP2S_long,long,grammatical,Les orateurs dans les universités près de l'entrée lisent un article.,False,lisent,lisent,lire,lexical_3,orateur,m,plural,université,f,plural,dans,entrée,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T283,6,R6_C08,R6_violation_SPP1PP2S_short,short,violation,"Dans les immeubles, près de l'établissement, les éditrices est concentrées.",False,sont,est,être,copula,éditrice,f,plural,immeuble,m,plural,dans,établissement,m,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T284,6,R6_C05,R6_grammatical_SPP1PP2S_short,short,grammatical,"Dans les universités, près de l'entrée, les orateurs lisent un article.",False,lisent,lisent,lire,lexical_3,orateur,m,plural,université,f,plural,dans,entrée,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T285,6,R6_C01,R6_violation_SPP1SP2S_short,short,violation,"Dans l'école, près de l'entrée, les auteurs est attentifs.",False,sont,est,être,copula,auteur,m,plural,école,f,singular,dans,entrée,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T286,6,R6_C06,R6_grammatical_SSP1PP2P_long,long,grammatical,L'aide dans les impasses près des abris prend un bus.,False,prend,prend,prendre,lexical_3,aide,f,singular,impasse,f,plural,dans,abri,m,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T287,6,R6_C11,R6_violation_SSP1SP2P_short,short,violation,"Dans l'amphithéâtre, devant les écoles, l'écrivain lisent un article.",False,lit,lisent,lire,lexical_3,écrivain,m,singular,amphithéâtre,m,singular,dans,école,f,plural,devant,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T288,6,R6_C09,R6_grammatical_SSP1SP2P_medium,medium,grammatical,"Dans l'office, l'aide près des agences réussit un projet.",False,réussit,réussit,réussir,lexical_2,aide,f,singular,office,m,singular,dans,agence,f,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
